doc,entity,type,count
GDSC001790060100.txt,HUAC,organization,6
GDSC001790060100.txt,Mount Beulah,location,6
GDSC001790060100.txt,North Carolina,location,7
GDSC001790060100.txt,Mike,person,10
GDSC001790060100.txt,Mississippi,location,14
GDSC001790060100.txt,New York City,location,6
GDSC001790060100.txt,James Street Ruleville,person,6
GDSC001790060100.txt,Fannie Lou Hamer,person,27
GDSC001790060100.txt,Freedom Farm Corporation,organization,38
GDSC001790060100.txt,Mississippi,location,26
GDSC001790060100.txt,Sunflower County,location,8
GDSC001790060100.txt,Ruleville,location,6
GDSC001790060100.txt,Joseph Harris,person,7
GDSC001790060100.txt,Moorhead,person,13
GDSC001790060100.txt,Kiplinger Agricultural Letter,organization,11
GDSC001790060100.txt,CCF,organization,16
GDSC001790060100.txt,Medicare,organization,6
GDSC001790060100.txt,Washington,location,8
GDSC001790060100.txt,Congress,organization,7
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,8
GDSC001790060100.txt,Tougaloo College,organization,6
GDSC001790060100.txt,Incorporated,organization,6
GDSC001790060100.txt,SNCC,organization,6
GDSC001790060100.txt,Mississippi,location,59
GDSC001790060100.txt,Sunflower County,location,13
GDSC001790060100.txt,Montgomery,location,6
GDSC001790060100.txt,New Jersey,location,7
GDSC001790060100.txt,Atlantic City,location,6
GDSC001790060100.txt,Ruleville,location,16
GDSC001790060100.txt,Fannie Lou Hamer,person,95
GDSC001790060100.txt,Congress,organization,8
GDSC001790060100.txt,Tallahatchie County,location,10
GDSC001790060100.txt,Mississippi,location,10
GDSC001790060100.txt,Charleston,location,9
GDSC001790060100.txt,Johnson,person,9
GDSC001790060100.txt,Chicago,location,9
GDSC001790060100.txt,New York City,location,8
GDSC001790060100.txt,Mississippi,location,10
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,11
GDSC001790060100.txt,Mississippi,location,34
GDSC001790060100.txt,California,location,12
GDSC001790060100.txt,Joseph Harris,person,22
GDSC001790060100.txt,Party,organization,6
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,42
GDSC001790060100.txt,Mississippi,location,38
GDSC001790060100.txt,New York City,location,11
GDSC001790060100.txt,James,person,6
GDSC001790060100.txt,Joseph Harris,person,11
GDSC001790060100.txt,Mandy,person,6
GDSC001790060100.txt,Fannie Lou Hamer,person,10
GDSC001790060100.txt,Sandra Nystrom,person,10
GDSC001790060100.txt,A. Philip Randolph Institute,organization,14
GDSC001790060100.txt,NAACP,organization,6
GDSC001790060100.txt,Freedom Budget,organization,44
GDSC001790060100.txt,CIO,organization,10
GDSC001790060100.txt,Congress,organization,17
GDSC001790060100.txt,Mississippi,location,7
GDSC001790060100.txt,United States of America,location,32
GDSC001790060100.txt,Detroit,location,8
GDSC001790060100.txt,Alabama,location,6
GDSC001790060100.txt,South,location,8
GDSC001790060100.txt,Washington,location,11
GDSC001790060100.txt,States,location,13
GDSC001790060100.txt,New York City,location,25
GDSC001790060100.txt,A. Philip Randolph,person,12
GDSC001790060100.txt,Bayard Rustin,person,16
GDSC001790060100.txt,SCLC,organization,57
GDSC001790060100.txt,State,organization,8
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,Louisiana,location,7
GDSC001790060100.txt,Atlanta,location,16
GDSC001790060100.txt,Washington,location,9
GDSC001790060100.txt,New York City,location,10
GDSC001790060100.txt,United States of America,location,19
GDSC001790060100.txt,Montgomery,location,6
GDSC001790060100.txt,South,location,11
GDSC001790060100.txt,Memphis,location,7
GDSC001790060100.txt,Georgia,location,13
GDSC001790060100.txt,Charleston,location,65
GDSC001790060100.txt,New Orleans,location,15
GDSC001790060100.txt,South Carolina,location,21
GDSC001790060100.txt,Alabama,location,14
GDSC001790060100.txt,Montgomery,person,6
GDSC001790060100.txt,Abernathy,person,33
GDSC001790060100.txt,Martin Luther King,person,9
GDSC001790060100.txt,King,person,9
GDSC001790060100.txt,Ralph David Abernathy,person,21
GDSC001790060100.txt,Supreme Court,organization,21
GDSC001790060100.txt,Tougaloo College,organization,12
GDSC001790060100.txt,National Board,organization,6
GDSC001790060100.txt,State Department,organization,14
GDSC001790060100.txt,Congress,organization,42
GDSC001790060100.txt,Senate,organization,8
GDSC001790060100.txt,Incorporated,organization,10
GDSC001790060100.txt,AEC,organization,7
GDSC001790060100.txt,National Committee,organization,7
GDSC001790060100.txt,GSW,organization,17
GDSC001790060100.txt,SANE,organization,8
GDSC001790060100.txt,Pentagon,organization,19
GDSC001790060100.txt,Army,organization,15
GDSC001790060100.txt,Coalition,organization,23
GDSC001790060100.txt,CIA,organization,7
GDSC001790060100.txt,U. S.,organization,11
GDSC001790060100.txt,United Nations,organization,10
GDSC001790060100.txt,AFSC,organization,18
GDSC001790060100.txt,Mississippi,location,31
GDSC001790060100.txt,Paris,location,7
GDSC001790060100.txt,Middle East,location,32
GDSC001790060100.txt,Louisiana,location,14
GDSC001790060100.txt,South Vietnam,location,10
GDSC001790060100.txt,Atlanta,location,24
GDSC001790060100.txt,Jamaica,location,13
GDSC001790060100.txt,Miami,location,8
GDSC001790060100.txt,South Korea,location,8
GDSC001790060100.txt,Seattle,location,8
GDSC001790060100.txt,Prince,location,10
GDSC001790060100.txt,Gulf,location,11
GDSC001790060100.txt,Tougaloo,location,6
GDSC001790060100.txt,New York City,location,36
GDSC001790060100.txt,United States of America,location,141
GDSC001790060100.txt,Massachusetts,location,7
GDSC001790060100.txt,Dominican Republic,location,20
GDSC001790060100.txt,Europe,location,8
GDSC001790060100.txt,Florida,location,19
GDSC001790060100.txt,Vietnam,location,44
GDSC001790060100.txt,Kentucky,location,11
GDSC001790060100.txt,Latin America,location,7
GDSC001790060100.txt,Boston,location,13
GDSC001790060100.txt,Louisville,location,8
GDSC001790060100.txt,Washington,location,32
GDSC001790060100.txt,La Romana,location,6
GDSC001790060100.txt,California,location,6
GDSC001790060100.txt,Haiti,location,53
GDSC001790060100.txt,Philippines,location,7
GDSC001790060100.txt,Africa,location,8
GDSC001790060100.txt,South Africa,location,15
GDSC001790060100.txt,Texas,location,10
GDSC001790060100.txt,Saigon,location,6
GDSC001790060100.txt,Italy,location,7
GDSC001790060100.txt,Chicago,location,17
GDSC001790060100.txt,Georgia,location,37
GDSC001790060100.txt,North Carolina,location,36
GDSC001790060100.txt,Israel,location,11
GDSC001790060100.txt,Czechoslovakia,location,9
GDSC001790060100.txt,Tennessee,location,17
GDSC001790060100.txt,Park Ave. So.,location,9
GDSC001790060100.txt,Alabama,location,9
GDSC001790060100.txt,South,location,7
GDSC001790060100.txt,Soviet Union,location,8
GDSC001790060100.txt,Washington D.C.,location,13
GDSC001790060100.txt,Chapel Hill,location,6
GDSC001790060100.txt,U. S.,location,11
GDSC001790060100.txt,Thomas,person,14
GDSC001790060100.txt,McCarthy,person,8
GDSC001790060100.txt,Spock,person,15
GDSC001790060100.txt,Homer Jack,person,6
GDSC001790060100.txt,Michael Harrington,person,7
GDSC001790060100.txt,Jack,person,6
GDSC001790060100.txt,George A. Owens,person,6
GDSC001790060100.txt,Lewis,person,7
GDSC001790060100.txt,Nixon,person,6
GDSC001790060100.txt,Simons,person,16
GDSC001790060100.txt,Jackson,person,15
GDSC001790060100.txt,Marcos,person,11
GDSC001790060100.txt,Duvalier,person,6
GDSC001790060100.txt,Norman Thomas,person,9
GDSC001790060100.txt,Johnson,person,6
GDSC001790060100.txt,H. Stuart Hughes,person,6
GDSC001790060100.txt,Carter,person,31
GDSC001790060100.txt,Jimmy Carter,person,7
GDSC001790060100.txt,Sanford Gottlieb,person,15
GDSC001790060100.txt,Tougaloo,person,6
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,14
GDSC001790060100.txt,Congress,organization,6
GDSC001790060100.txt,Justice Department,organization,19
GDSC001790060100.txt,Mississippi,location,50
GDSC001790060100.txt,Manhattan,location,6
GDSC001790060100.txt,New York City,location,19
GDSC001790060100.txt,United States of America,location,6
GDSC001790060100.txt,New York City City,location,7
GDSC001790060100.txt,Sunflower County,location,26
GDSC001790060100.txt,South,location,6
GDSC001790060100.txt,Dwyer,person,8
GDSC001790060100.txt,Fannie Lou Hamer,person,8
GDSC001790060100.txt,William F. Ryan,person,7
GDSC001790060100.txt,Eleanor Holmes Norton,person,6
GDSC001790060100.txt,Moorhead,person,13
GDSC001790060100.txt,Office Manager Mississippi Freedom Democratic Party,organization,7
GDSC001790060100.txt,Mississippi,location,29
GDSC001790060100.txt,New York City,location,12
GDSC001790060100.txt,Washington,location,8
GDSC001790060100.txt,Harris,person,11
GDSC001790060100.txt,Joseph Harris,person,6
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,18
GDSC001790060100.txt,Committee,organization,6
GDSC001790060100.txt,Masonic Temple,organization,6
GDSC001790060100.txt,NAACP,organization,10
GDSC001790060100.txt,MFDP,organization,9
GDSC001790060100.txt,Miss.Democratic Party,organization,13
GDSC001790060100.txt,Millsaps College,organization,7
GDSC001790060100.txt,Mississippi,location,85
GDSC001790060100.txt,Chicago,location,12
GDSC001790060100.txt,United States of America,location,13
GDSC001790060100.txt,Sunflower County,location,9
GDSC001790060100.txt,Washington,location,7
GDSC001790060100.txt,Phillips,person,8
GDSC001790060100.txt,Harris,person,8
GDSC001790060100.txt,Joseph Harris,person,12
GDSC001790060100.txt,Jackson,person,8
GDSC001790060100.txt,Lawrence Guyot,person,7
GDSC001790060100.txt,Delta Foundation,organization,8
GDSC001790060100.txt,Delta Ministry,organization,74
GDSC001790060100.txt,Council,organization,26
GDSC001790060100.txt,General Board,organization,6
GDSC001790060100.txt,Delta,organization,9
GDSC001790060100.txt,Church World Service,organization,6
GDSC001790060100.txt,Mississippi,location,57
GDSC001790060100.txt,Hinds County,location,6
GDSC001790060100.txt,Washington,location,7
GDSC001790060100.txt,Yazoo City,location,6
GDSC001790060100.txt,United States of America,location,13
GDSC001790060100.txt,Sunflower County,location,7
GDSC001790060100.txt,County,location,6
GDSC001790060100.txt,Indianola,location,7
GDSC001790060100.txt,Edwards,person,13
GDSC001790060100.txt,Delta Ministry,organization,8
GDSC001790060100.txt,CDGM,organization,7
GDSC001790060100.txt,KKK,organization,8
GDSC001790060100.txt,Congress,organization,7
GDSC001790060100.txt,MDP,organization,7
GDSC001790060100.txt,Free Democratic Party,organization,22
GDSC001790060100.txt,NAACP,organization,12
GDSC001790060100.txt,MFDP,organization,16
GDSC001790060100.txt,Democratic Party,organization,6
GDSC001790060100.txt,Mississippi,location,111
GDSC001790060100.txt,Sunflower,location,7
GDSC001790060100.txt,United States of America,location,10
GDSC001790060100.txt,Hattiesburg,location,6
GDSC001790060100.txt,Jackson,person,10
GDSC001790060100.txt,Boyd,person,14
GDSC001790060100.txt,Lawrence Guyot,person,12
GDSC001790060100.txt,Evers,person,6
GDSC001790060100.txt,Eastland,person,6
GDSC001790060100.txt,Kennedy,person,10
GDSC001790060100.txt,Humphrey,person,12
GDSC001790060100.txt,Clark,person,6
GDSC001790060100.txt,Bishop,person,7
GDSC001790060100.txt,SCEF,organization,13
GDSC001790060100.txt,McClellan Committee,organization,7
GDSC001790060100.txt,Southern Conference Educational Fund,organization,6
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,Louisville,location,18
GDSC001790060100.txt,Louisiana,location,8
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,Eastland,location,6
GDSC001790060100.txt,Kentucky,location,19
GDSC001790060100.txt,W. Broadway,location,10
GDSC001790060100.txt,Eastland,person,10
GDSC001790060100.txt,Kinoy,person,6
GDSC001790060100.txt,United Nations,organization,16
GDSC001790060100.txt,Incorporated,organization,18
GDSC001790060100.txt,Institute,organization,33
GDSC001790060100.txt,ETA,organization,9
GDSC001790060100.txt,SASP,organization,11
GDSC001790060100.txt,Congress,organization,9
GDSC001790060100.txt,AAI,organization,74
GDSC001790060100.txt,American Institute,organization,8
GDSC001790060100.txt,Kinshasa,location,8
GDSC001790060100.txt,Ethiopia,location,9
GDSC001790060100.txt,Ghana,location,7
GDSC001790060100.txt,Tanzania,location,9
GDSC001790060100.txt,Washington,location,10
GDSC001790060100.txt,Lesotho,location,8
GDSC001790060100.txt,Kenya,location,14
GDSC001790060100.txt,New York City,location,20
GDSC001790060100.txt,United States of America,location,70
GDSC001790060100.txt,Southern Rhodesia,location,8
GDSC001790060100.txt,Mozambique,location,15
GDSC001790060100.txt,Uganda,location,6
GDSC001790060100.txt,Ivory Coast,location,6
GDSC001790060100.txt,Nigeria,location,11
GDSC001790060100.txt,Wye Plantation,location,6
GDSC001790060100.txt,Namibia,location,8
GDSC001790060100.txt,Angola,location,16
GDSC001790060100.txt,South Africa,location,9
GDSC001790060100.txt,Africa,location,80
GDSC001790060100.txt,Zaire,location,32
GDSC001790060100.txt,Zambia,location,11
GDSC001790060100.txt,Bissau,location,12
GDSC001790060100.txt,Botswana,location,13
GDSC001790060100.txt,Ruleville,location,7
GDSC001790060100.txt,Gentry High School,organization,6
GDSC001790060100.txt,Carver Elementary School,organization,6
GDSC001790060100.txt,Mississippi,location,10
GDSC001790060100.txt,Delta Ministry,organization,6
GDSC001790060100.txt,National Committee,organization,6
GDSC001790060100.txt,Mississippi,location,39
GDSC001790060100.txt,New York City,location,37
GDSC001790060100.txt,Sunflower County,location,11
GDSC001790060100.txt,Broadway,location,11
GDSC001790060100.txt,John L.S. Holloman,person,11
GDSC001790060100.txt,Ben Neufeld Robert N. C. Nix Frank D.,person,8
GDSC001790060100.txt,Charles Cogen Jeffery Cohelan John Conyers,person,6
GDSC001790060100.txt,Fannie Lou Hamer,person,20
GDSC001790060100.txt,Joseph Harris,person,12
GDSC001790060100.txt,Benjamin S. Rosenthal,person,10
GDSC001790060100.txt,Connor Carl Oglesby Benjamin F. Payton John deJ,person,7
GDSC001790060100.txt,Paul J. Krebs,person,8
GDSC001790060100.txt,Emilio Q. Daddario Leon Davis Noel Day Vine Deloria,person,6
GDSC001790060100.txt,Arthur Kinoy,person,6
GDSC001790060100.txt,Leo Pfeffer,person,9
GDSC001790060100.txt,Charles C. Diggs,person,7
GDSC001790060100.txt,Eleanor H. Norton,person,9
GDSC001790060100.txt,Sandra Nystrom,person,15
GDSC001790060100.txt,Pemberton,person,7
GDSC001790060100.txt,Ahmann Milnor,person,8
GDSC001790060100.txt,ACLU,organization,24
GDSC001790060100.txt,Mississippi,location,29
GDSC001790060100.txt,New York City,location,10
GDSC001790060100.txt,Joseph Harris,person,8
GDSC001790060100.txt,Supreme Court,organization,6
GDSC001790060100.txt,University of Wisconsin,organization,9
GDSC001790060100.txt,ACLU,organization,86
GDSC001790060100.txt,American Civil Liberties Union,organization,6
GDSC001790060100.txt,Indiana,location,7
GDSC001790060100.txt,Wisconsin,location,7
GDSC001790060100.txt,New York City,location,30
GDSC001790060100.txt,United States of America,location,10
GDSC001790060100.txt,Oregon,location,10
GDSC001790060100.txt,Furman,location,15
GDSC001790060100.txt,Massachusetts,location,9
GDSC001790060100.txt,Florida,location,7
GDSC001790060100.txt,Ohio,location,7
GDSC001790060100.txt,North Carolina,location,9
GDSC001790060100.txt,New Mexico,location,6
GDSC001790060100.txt,California,location,7
GDSC001790060100.txt,Georgia,location,10
GDSC001790060100.txt,Pennsylvania,location,10
GDSC001790060100.txt,Virginia,location,7
GDSC001790060100.txt,Vermont,location,10
GDSC001790060100.txt,Milwaukee,location,17
GDSC001790060100.txt,Portland,location,6
GDSC001790060100.txt,NCCCB,organization,6
GDSC001790060100.txt,CWashington D.C.,organization,67
GDSC001790060100.txt,CDB,organization,13
GDSC001790060100.txt,SBA,organization,7
GDSC001790060100.txt,Mississippi,location,15
GDSC001790060100.txt,Illinois,location,6
GDSC001790060100.txt,Supreme Court,organization,9
GDSC001790060100.txt,National Association,organization,9
GDSC001790060100.txt,Department of Housing and Urban Development,organization,27
GDSC001790060100.txt,National Board of Directors,organization,6
GDSC001790060100.txt,Congress,organization,28
GDSC001790060100.txt,Association,organization,7
GDSC001790060100.txt,NAACP,organization,110
GDSC001790060100.txt,National Office,organization,22
GDSC001790060100.txt,Mississippi,location,11
GDSC001790060100.txt,New York City,location,30
GDSC001790060100.txt,United States of America,location,28
GDSC001790060100.txt,Memphis,location,9
GDSC001790060100.txt,Namibia,location,6
GDSC001790060100.txt,South Africa,location,9
GDSC001790060100.txt,New Jersey,location,6
GDSC001790060100.txt,Boston,location,7
GDSC001790060100.txt,Morgan State University,organization,8
GDSC001790060100.txt,Mississippi,location,47
GDSC001790060100.txt,Washington,location,16
GDSC001790060100.txt,Maryland,location,61
GDSC001790060100.txt,New York City,location,20
GDSC001790060100.txt,United States of America,location,9
GDSC001790060100.txt,California,location,7
GDSC001790060100.txt,Washington D.C.,location,12
GDSC001790060100.txt,Baltimore,location,68
GDSC001790060100.txt,Ruleville,location,19
GDSC001790060100.txt,Black,person,6
GDSC001790060100.txt,Jackson,person,6
GDSC001790060100.txt,Fannie Lou Hamer,person,60
GDSC001790060100.txt,Federal Court,organization,9
GDSC001790060100.txt,County Freedom Democratic Party,organization,7
GDSC001790060100.txt,County Election Commission,organization,8
GDSC001790060100.txt,General Civil Rights Division Department of Justice Washington,organization,9
GDSC001790060100.txt,Mississippi,location,9
GDSC001790060100.txt,New Capitol Building Jackson,location,7
GDSC001790060100.txt,United States of America,location,9
GDSC001790060100.txt,John Doar,person,9
GDSC001790060100.txt,Washington Washington D.C.,person,7
GDSC001790060100.txt,Joe T. Patterson,person,9
GDSC001790060100.txt,Patterson,person,7
GDSC001790060100.txt,Supreme Court,organization,15
GDSC001790060100.txt,ICRC,organization,8
GDSC001790060100.txt,Congress,organization,12
GDSC001790060100.txt,Reuters,organization,8
GDSC001790060100.txt,Orlando Letelier,organization,6
GDSC001790060100.txt,D,organization,10
GDSC001790060100.txt,International Red Cross,organization,8
GDSC001790060100.txt,Red Cross,organization,43
GDSC001790060100.txt,United Nations,organization,18
GDSC001790060100.txt,Clairol,organization,23
GDSC001790060100.txt,Mississippi,location,28
GDSC001790060100.txt,Jordan,location,20
GDSC001790060100.txt,New York City City,location,7
GDSC001790060100.txt,East JerJerusalemlem,location,6
GDSC001790060100.txt,Washington,location,14
GDSC001790060100.txt,Amman,location,9
GDSC001790060100.txt,New York City,location,13
GDSC001790060100.txt,United States of America,location,35
GDSC001790060100.txt,West Bank,location,27
GDSC001790060100.txt,Ohio,location,6
GDSC001790060100.txt,Nablus,location,12
GDSC001790060100.txt,Sarafand,location,18
GDSC001790060100.txt,California,location,6
GDSC001790060100.txt,Chile,location,9
GDSC001790060100.txt,JerJerusalemlem,location,25
GDSC001790060100.txt,Tel Aviv,location,6
GDSC001790060100.txt,Hebron,location,16
GDSC001790060100.txt,Bethlehem,location,10
GDSC001790060100.txt,Northwest Washington,location,6
GDSC001790060100.txt,Gaza,location,20
GDSC001790060100.txt,Ramallah,location,17
GDSC001790060100.txt,Vietnam,location,16
GDSC001790060100.txt,Israel,location,173
GDSC001790060100.txt,Washington D.C.,location,15
GDSC001790060100.txt,Tennessee,location,8
GDSC001790060100.txt,Orlando Letelier,person,7
GDSC001790060100.txt,Hopkins,person,6
GDSC001790060100.txt,Haddad,person,7
GDSC001790060100.txt,Abdel,person,9
GDSC001790060100.txt,Mughrabi,person,6
GDSC001790060100.txt,Odeh,person,12
GDSC001790060100.txt,Jesus,person,18
GDSC001790060100.txt,Amira,person,6
GDSC001790060100.txt,Felicia Langer,person,8
GDSC001790060100.txt,Moyer,person,34
GDSC001790060100.txt,Langer,person,9
GDSC001790060100.txt,Helen Hayes,person,6
GDSC001790060100.txt,Hassan Harb,person,6
GDSC001790060100.txt,Ghabiyr,person,6
GDSC001790060100.txt,Rasmiah,person,6
GDSC001790060100.txt,Harb,person,96
GDSC001790060100.txt,Chavez,person,35
GDSC001790060100.txt,Shirley Chisholm,person,6
GDSC001790060100.txt,Omar,person,7
GDSC001790060100.txt,Orli,person,8
GDSC001790060100.txt,Shaklee,person,17
GDSC001790060100.txt,Lea Tsemel,person,6
GDSC001790060100.txt,David,person,6
GDSC001790060100.txt,Tsemel,person,15
GDSC001790060100.txt,Ronni Karpen Moffitt,person,11
GDSC001790060100.txt,Doron,person,14
GDSC001790060100.txt,Karim,person,87
GDSC001790060100.txt,Congress,organization,6
GDSC001790060100.txt,NWPC,organization,7
GDSC001790060100.txt,Soledad Brothers,organization,6
GDSC001790060100.txt,Mississippi,location,27
GDSC001790060100.txt,San Francisco,location,7
GDSC001790060100.txt,Washington,location,8
GDSC001790060100.txt,Soledad,location,10
GDSC001790060100.txt,San Quentin,location,30
GDSC001790060100.txt,New York City,location,9
GDSC001790060100.txt,United States of America,location,12
GDSC001790060100.txt,Miami Beach,location,6
GDSC001790060100.txt,Florida,location,7
GDSC001790060100.txt,Marin County,location,13
GDSC001790060100.txt,California,location,12
GDSC001790060100.txt,George Jackson,person,9
GDSC001790060100.txt,Hugo Pinell,person,11
GDSC001790060100.txt,Stoll,person,10
GDSC001790060100.txt,Jackson,person,14
GDSC001790060100.txt,Fannie Lou Hamer,person,18
GDSC001790060100.txt,McMichael,person,6
GDSC001790060100.txt,Farenthold,person,14
GDSC001790060100.txt,John Clutchette,person,6
GDSC001790060100.txt,David Johnson,person,9
GDSC001790060100.txt,Luis Talamantez,person,6
GDSC001790060100.txt,Willie Tate,person,10
GDSC001790060100.txt,Billingslea,person,7
GDSC001790060100.txt,Fred Billingslea,person,6
GDSC001790060100.txt,Fleeta Drumgo,person,12
GDSC001790060100.txt,Incorporated,organization,9
GDSC001790060100.txt,Freedom Farm Corporation,organization,8
GDSC001790060100.txt,Freedom Farm,organization,8
GDSC001790060100.txt,Mississippi,location,23
GDSC001790060100.txt,Battle Creek,location,9
GDSC001790060100.txt,Ruleville,location,9
GDSC001790060100.txt,Fannie Lou Hamer,person,12
GDSC001790060100.txt,Mississippians United,organization,10
GDSC001790060100.txt,Mississippi,location,17
GDSC001790060100.txt,Nelson Street,location,7
GDSC001790060100.txt,Greenville,location,9
GDSC001790060100.txt,New York City,location,6
GDSC001790060100.txt,Joseph Harris,person,7
GDSC001790060100.txt,Owen Brooks,person,6
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,Texas,location,20
GDSC001790060100.txt,Atlanta,location,17
GDSC001790060100.txt,North Carolina,location,10
GDSC001790060100.txt,Georgia,location,28
GDSC001790060100.txt,Virginia,location,7
GDSC001790060100.txt,Alabama,location,11
GDSC001790060100.txt,NAACP,organization,9
GDSC001790060100.txt,New York City,location,47
GDSC001790060100.txt,United States of America,location,9
GDSC001790060100.txt,Milan,location,6
GDSC001790060100.txt,Mississippi Freedom Democratic Partv,organization,9
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,9
GDSC001790060100.txt,Mississippi,location,88
GDSC001790060100.txt,New York City,location,17
GDSC001790060100.txt,Joseph Harris,person,12
GDSC001790060100.txt,Jackson,person,7
GDSC001790060100.txt,Fannie Lou Hamer,person,7
GDSC001790060100.txt,National Association for the Advancement of Colored People,organization,12
GDSC001790060100.txt,National Association,organization,10
GDSC001790060100.txt,Annual Elections Committee,organization,20
GDSC001790060100.txt,Board of Directors,organization,9
GDSC001790060100.txt,Youth Council,organization,12
GDSC001790060100.txt,National Board of Directors,organization,20
GDSC001790060100.txt,Committee,organization,43
GDSC001790060100.txt,National Youth Work Committee,organization,8
GDSC001790060100.txt,Board,organization,14
GDSC001790060100.txt,Election Supervisory Committee,organization,40
GDSC001790060100.txt,Association,organization,67
GDSC001790060100.txt,Executive Committee,organization,57
GDSC001790060100.txt,Resolutions Committee,organization,8
GDSC001790060100.txt,NAACP,organization,35
GDSC001790060100.txt,Nominating Committee,organization,24
GDSC001790060100.txt,National Office,organization,74
GDSC001790060100.txt,National Board,organization,9
GDSC001790060100.txt,New York City,location,8
GDSC001790060100.txt,Incorporated,organization,12
GDSC001790060100.txt,National Black Women,organization,6
GDSC001790060100.txt,Mississippi,location,11
GDSC001790060100.txt,Washington,location,32
GDSC001790060100.txt,Maryland,location,18
GDSC001790060100.txt,New York City,location,17
GDSC001790060100.txt,Michigan,location,29
GDSC001790060100.txt,United States of America,location,29
GDSC001790060100.txt,Florida,location,11
GDSC001790060100.txt,Ohio,location,8
GDSC001790060100.txt,Atlanta,location,14
GDSC001790060100.txt,California,location,8
GDSC001790060100.txt,Georgia,location,25
GDSC001790060100.txt,Pennsylvania,location,10
GDSC001790060100.txt,Philippines,location,10
GDSC001790060100.txt,Detroit,location,7
GDSC001790060100.txt,Northwest Washington,location,9
GDSC001790060100.txt,Tennessee,location,7
GDSC001790060100.txt,Alabama,location,6
GDSC001790060100.txt,Washington D.C.,location,7
GDSC001790060100.txt,7,person,7
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,OEO,organization,10
GDSC001790060100.txt,Office of Economic Opportunity,organization,6
GDSC001790060100.txt,Mississippi,location,14
GDSC001790060100.txt,United States of America,location,11
GDSC001790060100.txt,Vietnam,location,6
GDSC001790060100.txt,Department of Housing and Urban Development,organization,10
GDSC001790060100.txt,National Committee for Full Employment,organization,15
GDSC001790060100.txt,Ford,organization,6
GDSC001790060100.txt,Delta Housing Development Corporation,organization,13
GDSC001790060100.txt,Eastern Tool,organization,11
GDSC001790060100.txt,Farmers Home Administration,organization,6
GDSC001790060100.txt,NLC,organization,6
GDSC001790060100.txt,Congress,organization,36
GDSC001790060100.txt,Boston,organization,6
GDSC001790060100.txt,Delta,organization,8
GDSC001790060100.txt,Steelworkers Union,organization,8
GDSC001790060100.txt,FMHA,organization,58
GDSC001790060100.txt,Howard University,organization,6
GDSC001790060100.txt,Incorporated,organization,24
GDSC001790060100.txt,DHWashington D.C.,organization,28
GDSC001790060100.txt,UMW,organization,27
GDSC001790060100.txt,Vanzetti,organization,15
GDSC001790060100.txt,Sacco,organization,16
GDSC001790060100.txt,Senate,organization,9
GDSC001790060100.txt,Full Employment Action Council,organization,8
GDSC001790060100.txt,Committee,organization,10
GDSC001790060100.txt,Schrafft,organization,10
GDSC001790060100.txt,House,organization,18
GDSC001790060100.txt,CIO,organization,7
GDSC001790060100.txt,United Nations,organization,6
GDSC001790060100.txt,Delta Housing,organization,12
GDSC001790060100.txt,Mississippi,location,52
GDSC001790060100.txt,Utah,location,6
GDSC001790060100.txt,Ethiopia,location,6
GDSC001790060100.txt,Indiana,location,6
GDSC001790060100.txt,Atlanta,location,20
GDSC001790060100.txt,Panama,location,21
GDSC001790060100.txt,Los Angeles,location,10
GDSC001790060100.txt,St. Louis,location,6
GDSC001790060100.txt,New Jersey,location,15
GDSC001790060100.txt,Indianola,location,22
GDSC001790060100.txt,Misourri,location,8
GDSC001790060100.txt,Washington,location,51
GDSC001790060100.txt,New York City,location,40
GDSC001790060100.txt,Hawaii,location,6
GDSC001790060100.txt,United States of America,location,165
GDSC001790060100.txt,Massachusetts,location,16
GDSC001790060100.txt,Virginia,location,8
GDSC001790060100.txt,Florida,location,8
GDSC001790060100.txt,Ohio,location,19
GDSC001790060100.txt,Panama Canal,location,11
GDSC001790060100.txt,South Africa,location,7
GDSC001790060100.txt,Boston,location,34
GDSC001790060100.txt,North Carolina,location,8
GDSC001790060100.txt,South,location,6
GDSC001790060100.txt,California,location,22
GDSC001790060100.txt,Washington D.C.,location,40
GDSC001790060100.txt,Georgia,location,14
GDSC001790060100.txt,Pennsylvania,location,16
GDSC001790060100.txt,Detroit,location,6
GDSC001790060100.txt,Colorado,location,6
GDSC001790060100.txt,Michigan,location,26
GDSC001790060100.txt,Africa,location,27
GDSC001790060100.txt,Chicago,location,9
GDSC001790060100.txt,Vietnam,location,6
GDSC001790060100.txt,Lynn,location,6
GDSC001790060100.txt,Texas,location,7
GDSC001790060100.txt,Alabama,location,6
GDSC001790060100.txt,Tennessee,location,8
GDSC001790060100.txt,Jim,person,9
GDSC001790060100.txt,Andrew Young,person,6
