document,name,type,count
GDSC001790060100.txt,D. C. Governor J. B. Williams,person,1
GDSC001790060100.txt,Charles Horowits,person,1
GDSC001790060100.txt,James Robertson,person,1
GDSC001790060100.txt,Nixon,person,2
GDSC001790060100.txt,Joe Harris,person,3
GDSC001790060100.txt,Evans,person,1
GDSC001790060100.txt,Ed,person,4
GDSC001790060100.txt,Owen,person,1
GDSC001790060100.txt,Dorie A. Ladner,person,1
GDSC001790060100.txt,Roger Baldwin,person,1
GDSC001790060100.txt,Claire Randall,person,1
GDSC001790060100.txt,Whitleyi,person,1
GDSC001790060100.txt,Pentecost,person,3
GDSC001790060100.txt,EDWARD TAYLOR,person,1
GDSC001790060100.txt,Christopher Heater,person,1
GDSC001790060100.txt,Choirperson Upton,person,1
GDSC001790060100.txt,Dsputy W. A. THORNTON,person,1
GDSC001790060100.txt,Levy,person,6
GDSC001790060100.txt,Jack Pentecost,person,1
GDSC001790060100.txt,Ihckson Pyles,person,1
GDSC001790060100.txt,Lucas,person,1
GDSC001790060100.txt,Armand Derfner,person,1
GDSC001790060100.txt,Doric A. Ladner,person,1
GDSC001790060100.txt,Willie Brown,person,1
GDSC001790060100.txt,U. S. Attorney General,person,1
GDSC001790060100.txt,Carl,person,1
GDSC001790060100.txt,Joe Harris Box,person,1
GDSC001790060100.txt,Ketftlit,person,1
GDSC001790060100.txt,W. W. REAGAN,person,1
GDSC001790060100.txt,Clark,person,2
GDSC001790060100.txt,Ralph Abernathy Bemita Bennett,person,1
GDSC001790060100.txt,Armand Derfner James A. Lewis,person,1
GDSC001790060100.txt,Heber Ladner,person,3
GDSC001790060100.txt,Coretta Scott Kin,person,1
GDSC001790060100.txt,Cllftoo Whitley,person,1
GDSC001790060100.txt,Ladner,person,2
GDSC001790060100.txt,John Mitchell,person,1
GDSC001790060100.txt,Ed Anderson,person,6
GDSC001790060100.txt,Robert Clark,person,1
GDSC001790060100.txt,Fsnnie Lou Hauer,person,1
GDSC001790060100.txt,Lester M. Salomon Ceiw,person,1
GDSC001790060100.txt,Tom Fitzpatrick,person,1
GDSC001790060100.txt,Julian Bond,person,1
GDSC001790060100.txt,Noble,person,1
GDSC001790060100.txt,flddie Levy,person,1
GDSC001790060100.txt,Richard M. Nixon,person,1
GDSC001790060100.txt,Whitfield,person,1
GDSC001790060100.txt,D. R. E. M. S. E. La Brian,person,1
GDSC001790060100.txt,Dalton Jackson,person,1
GDSC001790060100.txt,Watkins,person,2
GDSC001790060100.txt,U.S. Commission on Civil Rights,organization,1
GDSC001790060100.txt,Southern Government Minitoring Project,organization,1
GDSC001790060100.txt,IMMEDIATE RELEASE Communications,organization,2
GDSC001790060100.txt,Association of Educators,organization,1
GDSC001790060100.txt,Lawyers Committee for Civil Rights Under Law,organization,2
GDSC001790060100.txt,Justice Department Civil Rights Division,organization,5
GDSC001790060100.txt,RELEASE Communications,organization,1
GDSC001790060100.txt,U.S. House of Representatives,organization,1
GDSC001790060100.txt,Lawyers Committee,organization,1
GDSC001790060100.txt,Northern District of Georgia,organization,1
GDSC001790060100.txt,U.S. District Court,organization,1
GDSC001790060100.txt,Office of Economic,organization,1
GDSC001790060100.txt,Voter Education Project of Atlanta,organization,1
GDSC001790060100.txt,Georgia Power Company,organization,1
GDSC001790060100.txt,United Nations,organization,1
GDSC001790060100.txt,Atlanta Division,organization,1
GDSC001790060100.txt,Specific Voter Education Project,organization,1
GDSC001790060100.txt,Lawyers,organization,1
GDSC001790060100.txt,VEP,organization,4
GDSC001790060100.txt,Congress,organization,3
GDSC001790060100.txt,Ford,organization,1
GDSC001790060100.txt,Marietta,organization,3
GDSC001790060100.txt,School Board,organization,1
GDSC001790060100.txt,Republican,organization,1
GDSC001790060100.txt,Voter Education Project,organization,19
GDSC001790060100.txt,Howard University,organization,1
GDSC001790060100.txt,U. S. Department of Housing and Urban Development,organization,1
GDSC001790060100.txt,Fifth District of Georgia Congressional,organization,1
GDSC001790060100.txt,Lawyers Committee for Civil Rights,organization,1
GDSC001790060100.txt,Incorporated,organization,2
GDSC001790060100.txt,NAACP,organization,1
GDSC001790060100.txt,Commonwealth,organization,1
GDSC001790060100.txt,Metropolitan Applied Research Center,organization,1
GDSC001790060100.txt,Joint Center for Political Studies,organization,4
GDSC001790060100.txt,Committee,organization,1
GDSC001790060100.txt,Public Advertising Council,organization,1
GDSC001790060100.txt,Mississippi,location,2
GDSC001790060100.txt,Wyoming,location,1
GDSC001790060100.txt,Peachtree Building,location,1
GDSC001790060100.txt,Arkansas,location,1
GDSC001790060100.txt,Louisiana,location,2
GDSC001790060100.txt,Manhattan,location,1
GDSC001790060100.txt,Idaho,location,1
GDSC001790060100.txt,Arizona,location,1
GDSC001790060100.txt,Selma,location,1
GDSC001790060100.txt,United States of America,location,3
GDSC001790060100.txt,Virginia,location,6
GDSC001790060100.txt,Brooklyn,location,1
GDSC001790060100.txt,California,location,1
GDSC001790060100.txt,Texas,location,4
GDSC001790060100.txt,South Carolina,location,3
GDSC001790060100.txt,Atlanta,location,12
GDSC001790060100.txt,more,location,1
GDSC001790060100.txt,Georgia,location,13
GDSC001790060100.txt,Hyatt Regency Atlanta,location,1
GDSC001790060100.txt,New York City City,location,1
GDSC001790060100.txt,Florida,location,1
GDSC001790060100.txt,Bronx,location,1
GDSC001790060100.txt,Alabama,location,4
GDSC001790060100.txt,Fairlie Street,location,2
GDSC001790060100.txt,South,location,15
GDSC001790060100.txt,Alabama Highway Patrolmen,location,1
GDSC001790060100.txt,Washington D.C.,location,5
GDSC001790060100.txt,Washington,location,6
GDSC001790060100.txt,North Carolina,location,2
GDSC001790060100.txt,Tennessee,location,1
GDSC001790060100.txt,David Aiken,person,1
GDSC001790060100.txt,Jacob Javits,person,1
GDSC001790060100.txt,Huge,person,1
GDSC001790060100.txt,Hubert Humphrey,person,1
GDSC001790060100.txt,Lawrence Guyot,person,2
GDSC001790060100.txt,Marietta,person,3
GDSC001790060100.txt,Marttila,person,1
GDSC001790060100.txt,Heagar L. Hill,person,1
GDSC001790060100.txt,David H. Hunter,person,1
GDSC001790060100.txt,Jimmy Carter,person,1
GDSC001790060100.txt,John Lewis,person,10
GDSC001790060100.txt,Donald P. Edwards,person,1
GDSC001790060100.txt,Paul Jones,person,1
GDSC001790060100.txt,Thomas E. Gilmore,person,1
GDSC001790060100.txt,David Hunter,person,1
GDSC001790060100.txt,J. Stanley Pottinger,person,1
GDSC001790060100.txt,Anne Fye,person,1
GDSC001790060100.txt,Harry Huge,person,2
GDSC001790060100.txt,Barbara Jordan,person,2
GDSC001790060100.txt,Charles A. Moye,person,1
GDSC001790060100.txt,Jessie Moore,person,1
GDSC001790060100.txt,Stanley Alexander,person,1
GDSC001790060100.txt,Elaine Gilliard,person,1
GDSC001790060100.txt,N. Payne,person,1
GDSC001790060100.txt,Joe Tom Easley,person,1
GDSC001790060100.txt,VEP,person,2
GDSC001790060100.txt,Pottinger,person,1
GDSC001790060100.txt,Rockefeller,person,1
GDSC001790060100.txt,Thorne,person,1
GDSC001790060100.txt,Andrew Young,person,1
GDSC001790060100.txt,Hugh Grogan,person,1
GDSC001790060100.txt,Kiley,person,1
GDSC001790060100.txt,Eddie M. Williams,person,1
GDSC001790060100.txt,Chico,person,1
GDSC001790060100.txt,Carter,person,1
GDSC001790060100.txt,Grogan,person,2
GDSC001790060100.txt,Lewis,person,10
GDSC001790060100.txt,J. Harold Flannery,person,1
GDSC001790060100.txt,Armond Derfner,person,1
GDSC001790060100.txt,Robert Ingram,person,1
GDSC001790060100.txt,Edward Kennedy,person,1
GDSC001790060100.txt,Stan Alexander,person,1
GDSC001790060100.txt,Muhammed Ali,person,2
GDSC001790060100.txt,Frieda R. Mitchell,person,1
GDSC001790060100.txt,Archie E. Allen,person,7
GDSC001790060100.txt,Wilmington Housing Authority,organization,1
GDSC001790060100.txt,FLORIDA Harlem Tenants Association,organization,1
GDSC001790060100.txt,Incorporated,organization,43
GDSC001790060100.txt,New Orleans Housing Authority,organization,1
GDSC001790060100.txt,See Loan Program Section,organization,2
GDSC001790060100.txt,Simpson County Civic Association,organization,1
GDSC001790060100.txt,Mississippi Association of Cooperative,organization,1
GDSC001790060100.txt,Minnesota,organization,2
GDSC001790060100.txt,Builders Coop,organization,1
GDSC001790060100.txt,Labor,organization,1
GDSC001790060100.txt,Sunset,organization,1
GDSC001790060100.txt,Navajo Housing Authority,organization,1
GDSC001790060100.txt,Wicomico County Housing,organization,1
GDSC001790060100.txt,South County Residential Projects,organization,1
GDSC001790060100.txt,Housing Assistance Council Phil McMartin,organization,1
GDSC001790060100.txt,Utah Migrant Council,organization,1
GDSC001790060100.txt,FmHA Instructions,organization,1
GDSC001790060100.txt,Gwinnett,organization,1
GDSC001790060100.txt,Organizational Information Exchange,organization,1
GDSC001790060100.txt,TEXAS Hidalgo County Housing Authority,organization,1
GDSC001790060100.txt,Council of Economic Advisors,organization,1
GDSC001790060100.txt,City Developers,organization,1
GDSC001790060100.txt,United Migrants for Opportunity,organization,1
GDSC001790060100.txt,Federation of Southern Cooperatives,organization,2
GDSC001790060100.txt,State and District Programs,organization,1
GDSC001790060100.txt,Office of Economic Opportunity Joseph Smith,organization,1
GDSC001790060100.txt,Eastern Kentucky Housing Development Corporation Whitesburg,organization,1
GDSC001790060100.txt,National Tenants Information Service Housing,organization,1
GDSC001790060100.txt,Missouri Housing Alliance Corp.,organization,1
GDSC001790060100.txt,Rural Housing Alliance Film,organization,1
GDSC001790060100.txt,East Lauderdale County Improvement,organization,1
GDSC001790060100.txt,National Association of Housing and Redevelopment,organization,1
GDSC001790060100.txt,National Urban League,organization,2
GDSC001790060100.txt,Southwest Florida,organization,2
GDSC001790060100.txt,SEOO,organization,1
GDSC001790060100.txt,Appalachian Regional Commission,organization,1
GDSC001790060100.txt,State Economic Opportunity Office,organization,1
GDSC001790060100.txt,Rural Housing Alliance Land Banking,organization,1
GDSC001790060100.txt,Delta Ministry,organization,1
GDSC001790060100.txt,Housing Assistance Council NEWS,organization,4
GDSC001790060100.txt,Department of Housing and Urban Development,organization,25
GDSC001790060100.txt,Harris Freedom Farm Corporation,organization,1
GDSC001790060100.txt,Housing Assistance Council Toward,organization,1
GDSC001790060100.txt,OMB,organization,4
GDSC001790060100.txt,Presbyterian Church,organization,1
GDSC001790060100.txt,VIRGINIA Tech Foundation,organization,1
GDSC001790060100.txt,HAC,organization,35
GDSC001790060100.txt,V Council,organization,1
GDSC001790060100.txt,Aging Paul Laos,organization,1
GDSC001790060100.txt,Tishmingo County Community Development Inc.,organization,1
GDSC001790060100.txt,Universal Housing and Planning Association,organization,1
GDSC001790060100.txt,Cornell University Division of Cooperative Extension,organization,1
GDSC001790060100.txt,ALABAMA Federation of Southern Cooperatives,organization,1
GDSC001790060100.txt,Inactive FmHA,organization,1
GDSC001790060100.txt,Hidalqo County Housing Authority,organization,1
GDSC001790060100.txt,Santa Fe,organization,1
GDSC001790060100.txt,Amalgamated Workers Union,organization,1
GDSC001790060100.txt,Arrowhead Economic Opportunity Agency Virginia,organization,1
GDSC001790060100.txt,Religious Coalition for Housing League of Women Voters of the U.S. Mexican American Unity Council,organization,1
GDSC001790060100.txt,Correction Requested Housing Assistance Council NEWS,organization,1
GDSC001790060100.txt,Public Housing,organization,1
GDSC001790060100.txt,Help,organization,2
GDSC001790060100.txt,HWashington D.C.,organization,2
GDSC001790060100.txt,House Banking and Currency Committee,organization,1
GDSC001790060100.txt,OIC,organization,1
GDSC001790060100.txt,Cotton State Development Corporation,organization,1
GDSC001790060100.txt,RHI,organization,2
GDSC001790060100.txt,Illinois Housing Development Authority,organization,1
GDSC001790060100.txt,Wayne County Housing Opportunities,organization,1
GDSC001790060100.txt,Council,organization,26
GDSC001790060100.txt,Southeastern Wisconsin Housing Corporation,organization,1
GDSC001790060100.txt,Housing Assistance Council,organization,29
GDSC001790060100.txt,Hidalgo County Housing Authority,organization,2
GDSC001790060100.txt,Mexican American Unity Council,organization,2
GDSC001790060100.txt,Colorado Housing Incorporated Center,organization,1
GDSC001790060100.txt,MASSACHUSETTS Rural Housing Improvement,organization,1
GDSC001790060100.txt,Maysel Manor,organization,3
GDSC001790060100.txt,Soledad Development Corporation,organization,4
GDSC001790060100.txt,FmHA Section,organization,1
GDSC001790060100.txt,National,organization,2
GDSC001790060100.txt,Low Income Housing Bulletin,organization,1
GDSC001790060100.txt,Help Enterprises,organization,1
GDSC001790060100.txt,Mount Vernon College,organization,1
GDSC001790060100.txt,National Spanish Speaking Housing Development Corporation,organization,1
GDSC001790060100.txt,Unita Blackwell National Council of Negro Women P.O.,organization,1
GDSC001790060100.txt,Bonanza,organization,1
GDSC001790060100.txt,Stata,organization,1
GDSC001790060100.txt,Southeast Wisconsin Housing Corporation Burlington,organization,1
GDSC001790060100.txt,IOWA Iowa South Central Community Action Program,organization,1
GDSC001790060100.txt,National Corporation for Housing Partnerships Washington,organization,1
GDSC001790060100.txt,Meridian,organization,1
GDSC001790060100.txt,Eastern West Virginia Housing Association Inc.,organization,1
GDSC001790060100.txt,Brooke Amendment,organization,2
GDSC001790060100.txt,Rural Housing Development and Rehabilitation,organization,1
GDSC001790060100.txt,Speaking Housing Development Corporation,organization,3
GDSC001790060100.txt,Operations Division,organization,1
GDSC001790060100.txt,Basin Electric Power Cooperative,organization,1
GDSC001790060100.txt,Agribusiness Accountability Project,organization,1
GDSC001790060100.txt,Technology Foundation,organization,1
GDSC001790060100.txt,People,organization,1
GDSC001790060100.txt,New York City,organization,1
GDSC001790060100.txt,Youth Corporation,organization,4
GDSC001790060100.txt,Housing Assistance Council Cordon Cavanaugh,organization,1
GDSC001790060100.txt,Oregon,organization,1
GDSC001790060100.txt,County Manpower Development Corporation,organization,1
GDSC001790060100.txt,Farmers Home Section,organization,1
GDSC001790060100.txt,MDTA,organization,1
GDSC001790060100.txt,Virgin Islands,organization,2
GDSC001790060100.txt,Tifton,organization,1
GDSC001790060100.txt,Southern Indiana Housing Development Corporation,organization,1
GDSC001790060100.txt,California Council for Health Plan Alternatives,organization,1
GDSC001790060100.txt,Housing Director National Urban League,organization,1
GDSC001790060100.txt,Minnesota Arrowhead Economic Development Council,organization,1
GDSC001790060100.txt,Jackson Office of Lawyers,organization,1
GDSC001790060100.txt,Upper Penninsula Community Action Program Escabana,organization,1
GDSC001790060100.txt,Senaca Indian Nation Housing Authority,organization,1
GDSC001790060100.txt,FLORIDA American Friends Service Committee,organization,1
GDSC001790060100.txt,Economic Development District,organization,1
GDSC001790060100.txt,Washington D.C. Joseph Debro,organization,1
GDSC001790060100.txt,Assisiam,organization,1
GDSC001790060100.txt,Missouri Housing Alliance,organization,1
GDSC001790060100.txt,Gwinnett Nonprofit Housing Corp.,organization,2
GDSC001790060100.txt,Builders Cooperative Inc.,organization,1
GDSC001790060100.txt,Fayette County Housing Authority,organization,1
GDSC001790060100.txt,Department of Community Affairs,organization,2
GDSC001790060100.txt,Florida,organization,1
GDSC001790060100.txt,LISH Corporation,organization,1
GDSC001790060100.txt,Kentucky Program Development Office William Spring,organization,1
GDSC001790060100.txt,National Center for Housing Management,organization,1
GDSC001790060100.txt,RHA,organization,2
GDSC001790060100.txt,Wayne Housing Opportunities Farm Labor Housing Project,organization,1
GDSC001790060100.txt,National Farmers Union Perversion of Land Use Controls,organization,1
GDSC001790060100.txt,FmHA Farm Labor Housing Loans,organization,1
GDSC001790060100.txt,North Florida Housing Development Corporation,organization,3
GDSC001790060100.txt,Delta Housing Development Corporation,organization,2
GDSC001790060100.txt,HAC Borrowers,organization,1
GDSC001790060100.txt,Field Director National Association for the Advancement of Colored,organization,1
GDSC001790060100.txt,PHP,organization,1
GDSC001790060100.txt,Payne Noble Housing Development Corporation,organization,1
GDSC001790060100.txt,Low Income Housing Development Corporation,organization,2
GDSC001790060100.txt,NAACP Mary Nenno,organization,1
GDSC001790060100.txt,Eastern Kentucky Housing Development Corporation,organization,2
GDSC001790060100.txt,Arizona Manuel,organization,1
GDSC001790060100.txt,National Sharecroppers Fund,organization,1
GDSC001790060100.txt,Davis Housing Corporate,organization,1
GDSC001790060100.txt,Georgia Tech,organization,1
GDSC001790060100.txt,East Coast AFSC,organization,2
GDSC001790060100.txt,KENTUCKY Housing Opportunity Center,organization,1
GDSC001790060100.txt,Builders Cooperative,organization,1
GDSC001790060100.txt,Committee,organization,1
GDSC001790060100.txt,Washington Bureau,organization,1
GDSC001790060100.txt,Rural Housing Alliance Arthur Codings,organization,1
GDSC001790060100.txt,Rural Housing,organization,4
GDSC001790060100.txt,Comic,organization,1
GDSC001790060100.txt,Rural Housing Conference,organization,1
GDSC001790060100.txt,Louisiana Center for Elected Officials at Southern University,organization,1
GDSC001790060100.txt,Benedum Foundation,organization,1
GDSC001790060100.txt,HUD Program Guide,organization,1
GDSC001790060100.txt,Rural Housing Alliance,organization,6
GDSC001790060100.txt,Marlyand,organization,1
GDSC001790060100.txt,Arrowhead Economic Opportunity Agency,organization,1
GDSC001790060100.txt,La Construccion y El Pago de la Vivienda Gente de Recursos,organization,1
GDSC001790060100.txt,OHIO Adams,organization,1
GDSC001790060100.txt,Urban Development Corporation,organization,2
GDSC001790060100.txt,Rural Housing Improvement,organization,4
GDSC001790060100.txt,Southwest Council of La Raza,organization,1
GDSC001790060100.txt,COLUMBIA JDA Consulting Group,organization,1
GDSC001790060100.txt,Dallas Regional HUD Office,organization,1
GDSC001790060100.txt,House Banking and Currency Subcommittee,organization,1
GDSC001790060100.txt,Ohio,organization,1
GDSC001790060100.txt,Waynco Housing Opportunities,organization,1
GDSC001790060100.txt,Redevelopment Authority,organization,1
GDSC001790060100.txt,Cost Housing,organization,1
GDSC001790060100.txt,Basin Electric Power Cooperative Margaret Thorpe,organization,1
GDSC001790060100.txt,Department of Labor,organization,1
GDSC001790060100.txt,SATAV Corporation,organization,4
GDSC001790060100.txt,Congress,organization,4
GDSC001790060100.txt,TEXAS South Plains Regional Housing Authority,organization,1
GDSC001790060100.txt,Co Development Corporation Warsaw,organization,1
GDSC001790060100.txt,Colorado Housing Improvement A.,organization,1
GDSC001790060100.txt,WHO,organization,1
GDSC001790060100.txt,Washington D.C. John Coke Cokeand Peoples,organization,1
GDSC001790060100.txt,American Friends Service Committee Lake Worth,organization,1
GDSC001790060100.txt,Interstate Research Associate,organization,1
GDSC001790060100.txt,Gwinnett Nonprofit Housing Corporation Lawrenceville,organization,2
GDSC001790060100.txt,Williamsburg Regional Manpower Training Center,organization,2
GDSC001790060100.txt,OEO Regional Office,organization,1
GDSC001790060100.txt,Weber Davis Housing Corporation Layton,organization,1
GDSC001790060100.txt,Georgia Council,organization,1
GDSC001790060100.txt,National Tenants Organization,organization,1
GDSC001790060100.txt,Northern Pueblos Enterprises,organization,1
GDSC001790060100.txt,Manuel Mar,organization,1
GDSC001790060100.txt,Tennessee Nonprofit and Housing Development Corporation Seminars,organization,1
GDSC001790060100.txt,Center,organization,1
GDSC001790060100.txt,Senate Committee on Nutrition and Human Need,organization,1
GDSC001790060100.txt,FHA,organization,9
GDSC001790060100.txt,s Housing Program,organization,1
GDSC001790060100.txt,Representing the National Association of Regional Councils,organization,1
GDSC001790060100.txt,LULAC,organization,1
GDSC001790060100.txt,Interlakes Community Action Agency,organization,1
GDSC001790060100.txt,Southern Cooperative Development Fund,organization,1
GDSC001790060100.txt,Wayneco Housing Opportunities,organization,1
GDSC001790060100.txt,Housing Development Corporation,organization,2
GDSC001790060100.txt,National Tenants Information Service,organization,1
GDSC001790060100.txt,Nonprofit Housing Center,organization,1
GDSC001790060100.txt,HUD Statistical Yearbook,organization,2
GDSC001790060100.txt,Seneca Nation,organization,1
GDSC001790060100.txt,County Community Council,organization,2
GDSC001790060100.txt,County Community Action Acouncil,organization,1
GDSC001790060100.txt,Special Technical Assistance Program,organization,1
GDSC001790060100.txt,Housing Law Section,organization,1
GDSC001790060100.txt,Office,organization,1
GDSC001790060100.txt,Ramada Inn,organization,1
GDSC001790060100.txt,Into,organization,1
GDSC001790060100.txt,Housing Assistance Council Inc.,organization,1
GDSC001790060100.txt,Potomac Institute Land Taxes,organization,1
GDSC001790060100.txt,Marion County Housing Authority,organization,2
GDSC001790060100.txt,Georgia Willis Carson National Association of Real Estate Brokers,organization,1
GDSC001790060100.txt,General Information,organization,1
GDSC001790060100.txt,Colorado Housing Inc.,organization,3
GDSC001790060100.txt,OEO,organization,43
GDSC001790060100.txt,Grafton Counties,organization,2
GDSC001790060100.txt,Federal and State,organization,1
GDSC001790060100.txt,Environmental Protection Agency,organization,1
GDSC001790060100.txt,FMHA,organization,75
GDSC001790060100.txt,Missouri Housing Alliance Corporation,organization,1
GDSC001790060100.txt,AFSC,organization,1
GDSC001790060100.txt,Rural Development Corporation,organization,2
GDSC001790060100.txt,Army Corps of Engineers,organization,1
GDSC001790060100.txt,Massachusetts Department of Community Development Technology,organization,1
GDSC001790060100.txt,West Virginia Institute of Technology Philip Sanchez,organization,1
GDSC001790060100.txt,CIO,organization,1
GDSC001790060100.txt,Coordinating Council for Minority Economic Development,organization,1
GDSC001790060100.txt,West Virginia Institute of Technology Montgomery,organization,1
GDSC001790060100.txt,National Association of Housing and Redevelopment Officials Question Panel,organization,1
GDSC001790060100.txt,CAA,organization,1
GDSC001790060100.txt,Committee on Civil Rights Jackson,organization,1
GDSC001790060100.txt,VEMBER,organization,1
GDSC001790060100.txt,Niagara Frontier Corporation,organization,1
GDSC001790060100.txt,Income Section Housing,organization,1
GDSC001790060100.txt,Esquire North Mississippi Rural Legal Services Oxford,organization,1
GDSC001790060100.txt,House Appropriations Agriculture Subcommittee,organization,1
GDSC001790060100.txt,Profit Housing Corporation,organization,1
GDSC001790060100.txt,Marion County Housing Authority Salem,organization,1
GDSC001790060100.txt,Utah,organization,1
GDSC001790060100.txt,Senate Committee on Labor and Public Welfare Luncheon,organization,1
GDSC001790060100.txt,Optional Luncheon,organization,1
GDSC001790060100.txt,Art Campbell Southern Regional Council Atlanta,organization,1
GDSC001790060100.txt,Rural Housing Alliance Washington,organization,1
GDSC001790060100.txt,Presidio Neighborhood Center Community Action Program,organization,1
GDSC001790060100.txt,Federal Housing Administration,organization,5
GDSC001790060100.txt,Board of Global Ministries,organization,1
GDSC001790060100.txt,West Virginia Commission,organization,1
GDSC001790060100.txt,Office of Economic Opportunity,organization,2
GDSC001790060100.txt,Manuel Madrigal Claudio Arenas Urban Research Group,organization,1
GDSC001790060100.txt,Farmers Home Administration,organization,8
GDSC001790060100.txt,Eastern West Virginia Housing Association,organization,1
GDSC001790060100.txt,WISCONSIN Southeastern Wisconsin Housing Corporation,organization,1
GDSC001790060100.txt,Newburke Housing Corporation,organization,1
GDSC001790060100.txt,Florida State University,organization,1
GDSC001790060100.txt,Inter County Community Action Counci I,organization,1
GDSC001790060100.txt,Brown Housing Corporation,organization,3
GDSC001790060100.txt,SOUTH CAROLINA South Carolina State Housing Authority,organization,1
GDSC001790060100.txt,Northwest Nebraska Housing Development Corporation,organization,2
GDSC001790060100.txt,Housing Management Resource People,organization,1
GDSC001790060100.txt,South plains Development Corporation,organization,1
GDSC001790060100.txt,Agriculture Subcommittee,organization,1
GDSC001790060100.txt,Farmers Home,organization,7
GDSC001790060100.txt,Department of Agriculture,organization,1
GDSC001790060100.txt,Housing Assistance Council Housing Subsidies,organization,1
GDSC001790060100.txt,Office of Community Development and Housing,organization,1
GDSC001790060100.txt,Mohawk Economic Development District,organization,1
GDSC001790060100.txt,IRA,organization,1
GDSC001790060100.txt,Wicomico County Housing Authority,organization,1
GDSC001790060100.txt,Jackson Housing Alliance Box,organization,1
GDSC001790060100.txt,Wayne Housing Opportunities,organization,1
GDSC001790060100.txt,Niagara Frontier,organization,2
GDSC001790060100.txt,Mississippi East Lauderdale County Improvement and Development Corporation,organization,1
GDSC001790060100.txt,Senate,organization,3
GDSC001790060100.txt,National Housing and Development Law Project Berkeley,organization,1
GDSC001790060100.txt,National Housing and Development Law Project,organization,1
GDSC001790060100.txt,West Electric Consumer Association,organization,1
GDSC001790060100.txt,House of Representatives,organization,2
GDSC001790060100.txt,National Association of Minority Contractors,organization,2
GDSC001790060100.txt,Colorado Housing,organization,2
GDSC001790060100.txt,Office of Management and Budget,organization,3
GDSC001790060100.txt,Low Income Housing Coalition,organization,1
GDSC001790060100.txt,Newburke Housing Development Corporation,organization,4
GDSC001790060100.txt,Corinth Community Development,organization,1
GDSC001790060100.txt,Director Housing Programs,organization,1
GDSC001790060100.txt,Senate Select Committee on Nutrition and Human Needs,organization,1
GDSC001790060100.txt,Gordon Cavanaugh0 Housing Assistance Council,organization,1
GDSC001790060100.txt,Cornell University Extension Service,organization,1
GDSC001790060100.txt,Mississippi,location,22
GDSC001790060100.txt,North Central West Virginia,location,1
GDSC001790060100.txt,Minnesota,location,4
GDSC001790060100.txt,Illinois,location,1
GDSC001790060100.txt,St. Croix,location,2
GDSC001790060100.txt,8th Avenue Birmingham,location,1
GDSC001790060100.txt,South County,location,1
GDSC001790060100.txt,San Francisco,location,2
GDSC001790060100.txt,Dehio,location,1
GDSC001790060100.txt,s County,location,2
GDSC001790060100.txt,Louisiana,location,2
GDSC001790060100.txt,Texas,location,4
GDSC001790060100.txt,Berkeley,location,1
GDSC001790060100.txt,Atlanta,location,1
GDSC001790060100.txt,SOUTH DAKOTA Rapid City,location,1
GDSC001790060100.txt,Miami,location,1
GDSC001790060100.txt,Connecticut Ave.,location,19
GDSC001790060100.txt,Delta City,location,1
GDSC001790060100.txt,Jefferson City,location,1
GDSC001790060100.txt,Southeastern Wisconsin,location,2
GDSC001790060100.txt,Missouri,location,1
GDSC001790060100.txt,Misourri,location,1
GDSC001790060100.txt,Washington,location,39
GDSC001790060100.txt,Soledad,location,2
GDSC001790060100.txt,Visalia,location,1
GDSC001790060100.txt,Thomas Circle,location,1
GDSC001790060100.txt,Indianola,location,2
GDSC001790060100.txt,Dakotas,location,1
GDSC001790060100.txt,Northwest,location,4
GDSC001790060100.txt,Maryland,location,6
GDSC001790060100.txt,Lake Placid,location,1
GDSC001790060100.txt,Port Townsend,location,1
GDSC001790060100.txt,Jasper County,location,1
GDSC001790060100.txt,LOUISIANA Baton Rouge,location,1
GDSC001790060100.txt,New York City,location,9
GDSC001790060100.txt,Michigan,location,3
GDSC001790060100.txt,San Diego,location,1
GDSC001790060100.txt,United States of America,location,18
GDSC001790060100.txt,Oregon,location,2
GDSC001790060100.txt,Berlin,location,1
GDSC001790060100.txt,Virgin Islands,location,2
GDSC001790060100.txt,Massachusetts,location,5
GDSC001790060100.txt,Los Angeles,location,1
GDSC001790060100.txt,San Antonio,location,2
GDSC001790060100.txt,Turnkey,location,1
GDSC001790060100.txt,Florida,location,8
GDSC001790060100.txt,MISSISSIPPI East Lauderdale County,location,1
GDSC001790060100.txt,Watertown,location,2
GDSC001790060100.txt,Ohio,location,4
GDSC001790060100.txt,Buffalo,location,1
GDSC001790060100.txt,West Point,location,1
GDSC001790060100.txt,Mohawk Valley,location,1
GDSC001790060100.txt,Hayden Street Belzoni,location,1
GDSC001790060100.txt,Bradford Pennsylvania,location,1
GDSC001790060100.txt,OMICA,location,1
GDSC001790060100.txt,Maysel,location,1
GDSC001790060100.txt,District Los Angeles,location,1
GDSC001790060100.txt,Holmes County Lexington,location,1
GDSC001790060100.txt,Oklahoma,location,1
GDSC001790060100.txt,Greenville,location,2
GDSC001790060100.txt,St. Petersburg,location,2
GDSC001790060100.txt,Dacula,location,1
GDSC001790060100.txt,New Mexico,location,1
GDSC001790060100.txt,St. Mary,location,2
GDSC001790060100.txt,City Union,location,1
GDSC001790060100.txt,Washington State,location,1
GDSC001790060100.txt,Columbus,location,1
GDSC001790060100.txt,California,location,15
GDSC001790060100.txt,Kingstree,location,1
GDSC001790060100.txt,Waynesboro,location,1
