doc,entity,type,count
GDSC001790052500.txt,Delta Ministry National Council of the Churches of Christ,organization,2
GDSC001790052500.txt,Churches of Christ,organization,1
GDSC001790052500.txt,Commission,organization,1
GDSC001790052500.txt,Aid Retarded Children,organization,2
GDSC001790052500.txt,Office of Economic Opportunity,organization,3
GDSC001790052500.txt,Wayne State University,organization,1
GDSC001790052500.txt,Jane Addams Training Center,organization,1
GDSC001790052500.txt,Ford,organization,1
GDSC001790052500.txt,Civil Rights Movement,organization,1
GDSC001790052500.txt,University of Colorado,organization,1
GDSC001790052500.txt,Information Services,organization,1
GDSC001790052500.txt,General Secretary National Council of Churches of Christ,organization,1
GDSC001790052500.txt,Corps Centers,organization,2
GDSC001790052500.txt,Protestant,organization,1
GDSC001790052500.txt,Agriculture Department,organization,3
GDSC001790052500.txt,Ecumenical Center for Renewal Box,organization,1
GDSC001790052500.txt,General Personnel Committee,organization,1
GDSC001790052500.txt,Personnel Department,organization,1
GDSC001790052500.txt,Printing,organization,2
GDSC001790052500.txt,Committee,organization,2
GDSC001790052500.txt,FORD Inc.,organization,1
GDSC001790052500.txt,Red Cross,organization,1
GDSC001790052500.txt,Ecumenical Institute,organization,8
GDSC001790052500.txt,Volunteer Information Service,organization,1
GDSC001790052500.txt,Yale,organization,1
GDSC001790052500.txt,Brooks Delta Ministry P.,organization,1
GDSC001790052500.txt,Rector St. Peter,organization,1
GDSC001790052500.txt,General Board,organization,5
GDSC001790052500.txt,Manpower and Poverty of the Senate Committee on Labor and Public Welfare,organization,1
GDSC001790052500.txt,Congress,organization,2
GDSC001790052500.txt,Ford Custom Fordor Sedan,organization,5
GDSC001790052500.txt,VISTA Volunteers,organization,4
GDSC001790052500.txt,Delta,organization,1
GDSC001790052500.txt,County Health Association,organization,1
GDSC001790052500.txt,Speed Standard Transmission Std,organization,1
GDSC001790052500.txt,VISTA,organization,16
GDSC001790052500.txt,VEP,organization,2
GDSC001790052500.txt,Jerrell Cook Fleet Salesman East Ford,organization,1
GDSC001790052500.txt,VISTA Volunteer,organization,2
GDSC001790052500.txt,Reporting Requirements of Recipient Organizations,organization,1
GDSC001790052500.txt,Department of Evangelism,organization,1
GDSC001790052500.txt,Congress Parkway Chicago,organization,1
GDSC001790052500.txt,United Church of Christ Division of Evangelism,organization,1
GDSC001790052500.txt,U.S.S. Claiborne Fell,organization,1
GDSC001790052500.txt,Voter Education Project,organization,2
GDSC001790052500.txt,Camp Bratton Green,organization,1
GDSC001790052500.txt,University of Arizona,organization,1
GDSC001790052500.txt,Abe Weinberg Fleet Sales Manager br Southern Regional Council,organization,1
GDSC001790052500.txt,U.S.S. Jannings Randolph,organization,1
GDSC001790052500.txt,Department of Mental Health,organization,1
GDSC001790052500.txt,Staff Service,organization,2
GDSC001790052500.txt,Community Council,organization,1
GDSC001790052500.txt,UCC,organization,1
GDSC001790052500.txt,Episcopal Conference Center,organization,1
GDSC001790052500.txt,Department of Church Renewal National Council of the Churches of Christ,organization,1
GDSC001790052500.txt,U.S.S,organization,1
GDSC001790052500.txt,Postage,organization,1
GDSC001790052500.txt,National Council of Churches,organization,2
GDSC001790052500.txt,Institute,organization,4
GDSC001790052500.txt,Personnel Committee,organization,2
GDSC001790052500.txt,Department of Agriculture,organization,1
GDSC001790052500.txt,Valley Migrant League,organization,1
GDSC001790052500.txt,Department of Social Justice,organization,1
GDSC001790052500.txt,U.S. Office of Economic Opportunity,organization,1
GDSC001790052500.txt,Howard Thorkelson The Columbia University School of Social Work,organization,1
GDSC001790052500.txt,Field Support VISTA,organization,1
GDSC001790052500.txt,Millsaps College,organization,1
GDSC001790052500.txt,Presbyterian Church US Jackson H. M. Morse,organization,1
GDSC001790010000.txt,Moore,organization,1
GDSC001790010000.txt,Hamp,organization,1
GDSC001790010000.txt,Julia H.,organization,1
GDSC001790010000.txt,Finance Committee,organization,1
GDSC001790010000.txt,Democratic Party,organization,23
GDSC001790010000.txt,RUnited Nations Candidates For Public Office In This Year,organization,1
GDSC001790010000.txt,Lexington Attendance Center,organization,1
GDSC001790010000.txt,County Election,organization,1
GDSC001790010000.txt,Arnold F.,organization,1
GDSC001790010000.txt,Heresy O. Hicka,organization,1
GDSC001790010000.txt,Holmes County Freedom Democratic Party,organization,1
GDSC001790010000.txt,Beat Five,organization,1
GDSC001790010000.txt,Republican Party,organization,1
GDSC001790010000.txt,Sheriff Democratic Party,organization,1
GDSC001790010000.txt,Party,organization,1
GDSC001790010000.txt,Ralthus Hayes Community Worker and Farmer,organization,1
GDSC001790010000.txt,NAACP,organization,1
GDSC001790010000.txt,State,organization,2
GDSC001790010000.txt,First Time In History,organization,1
GDSC001790020300.txt,FHA,organization,1
GDSC001790020300.txt,Emergency Food and I Medical Services Program,organization,1
GDSC001790020300.txt,Council of ITegro Toner,organization,1
GDSC001790020300.txt,Pag,organization,1
GDSC001790020300.txt,Education and Welfare,organization,1
GDSC001790020300.txt,DOC Board of Directors,organization,1
GDSC001790020300.txt,Department of Health,organization,1
GDSC001790020300.txt,Office of Economic Opportunity,organization,2
GDSC001790020300.txt,DOC Board,organization,1
GDSC001790020300.txt,Delta Opportunities Corporation,organization,9
GDSC001790020300.txt,Council of NegroUUomen,organization,1
GDSC001790020300.txt,Advisory Board,organization,1
GDSC001790020300.txt,Farmers Home Administration,organization,2
GDSC001790020300.txt,Food and Health Service,organization,1
GDSC001790020300.txt,Doc,organization,10
GDSC001790020300.txt,Emergency Health Services,organization,1
GDSC001790020300.txt,Small Business Advisory Service,organization,1
GDSC001790020300.txt,Economic Development Administration,organization,2
GDSC001790020300.txt,Washington D.C.C,organization,1
GDSC001790020300.txt,World Council of Churches,organization,2
GDSC001790020300.txt,Ford Foundation,organization,2
GDSC001790020300.txt,Sunflower County Community,organization,1
GDSC001790020300.txt,Delta Ministry of the National Council of Churches,organization,1
GDSC001790020300.txt,Church Women United,organization,4
GDSC001790016600.txt,Public Service Commission,organization,1
GDSC001790016600.txt,XIV,organization,1
GDSC001790016600.txt,Supreme Court,organization,2
GDSC001790016600.txt,State of Alabama,organization,1
GDSC001790016600.txt,SCLC,organization,2
GDSC001790016600.txt,Democratic National,organization,3
GDSC001790016600.txt,Advancement of Colored People Alabama Progressive Economic Council,organization,1
GDSC001790016600.txt,Cashin Court,organization,1
GDSC001790016600.txt,United States Employment Service,organization,1
GDSC001790016600.txt,Community Service Committee,organization,1
GDSC001790016600.txt,Association of Huntsville Area Companies,organization,1
GDSC001790016600.txt,New Democratic Coalition,organization,1
GDSC001790016600.txt,Incorporated,organization,3
GDSC001790016600.txt,Social,organization,1
GDSC001790016600.txt,The United Stali,organization,1
GDSC001790016600.txt,Alabama Democratic Conference,organization,1
GDSC001790016600.txt,Birmingham News,organization,1
GDSC001790016600.txt,Pentagon,organization,1
GDSC001790016600.txt,Omicron Kappa Upsilon,organization,1
GDSC001790016600.txt,Madison County Democratic Executive Committee,organization,1
GDSC001790016600.txt,Alabama Independent Democratic Party,organization,1
GDSC001790016600.txt,Democratic Party of Alabama,organization,1
GDSC001790016600.txt,U.,organization,1
GDSC001790016600.txt,International,organization,1
GDSC001790016600.txt,Alabama State Advisory Committee,organization,1
GDSC001790016600.txt,Neighborhoods Planning Committee,organization,1
GDSC001790016600.txt,County Commissionr for Districts,organization,1
GDSC001790016600.txt,National Steering Committee,organization,1
GDSC001790016600.txt,8th Districts Nominee,organization,1
GDSC001790016600.txt,United Mate,organization,1
GDSC001790016600.txt,Madison County Democratic Club,organization,1
GDSC001790016600.txt,THE NATIONAL DEMOCRATIC,organization,4
GDSC001790016600.txt,Natural Science D.D.S.,organization,1
GDSC001790016600.txt,Greene Gouty,organization,1
GDSC001790016600.txt,NDPA,organization,26
GDSC001790016600.txt,National Democratic Party,organization,1
GDSC001790016600.txt,County Board of Education,organization,1
GDSC001790016600.txt,Congress,organization,3
GDSC001790016600.txt,Dental Service,organization,1
GDSC001790016600.txt,Thft National Democratic Party of Alabama Box 2114 Huntsville,organization,1
GDSC001790016600.txt,ALABAMA STATE SOVEREIGNTY COMMISSION,organization,1
GDSC001790016600.txt,Madison County Voters League,organization,1
GDSC001790016600.txt,National Committee of Inquiry,organization,1
GDSC001790016600.txt,Credentials Committee,organization,2
GDSC001790016600.txt,United States Department of Agriculture,organization,1
GDSC001790016600.txt,Finance Comm,organization,1
GDSC001790016600.txt,American Federation of Labor ond Congresu of Industrial Organizations,organization,1
GDSC001790016600.txt,Universalist Church of Huntsville Canvass Committee,organization,1
GDSC001790016600.txt,Model,organization,1
GDSC001790016600.txt,Signature of Candidate,organization,1
GDSC001790016600.txt,Alabama State Coordinating Association,organization,1
GDSC001790016600.txt,Nominee For Associate Justice Supreme Court,organization,1
GDSC001790016600.txt,Meharry Medical College,organization,2
GDSC001790016600.txt,Fraternal Club,organization,1
GDSC001790016600.txt,5th Districts,organization,1
GDSC001790016600.txt,Development Council,organization,1
GDSC001790016600.txt,Adams,organization,2
GDSC001790016600.txt,North Alabama Chapter National Association,organization,1
GDSC001790016600.txt,William H. Ccor.cill Lodge,organization,1
GDSC001790016600.txt,Treasurer Alabama Farmers,organization,1
GDSC001790016600.txt,U. S. Commission on Civil Rights,organization,1
GDSC001790016600.txt,Office of Economic Opportunity Urban Service,organization,1
GDSC001790016600.txt,Tennessee A.,organization,1
GDSC001790016600.txt,I. State University,organization,1
GDSC001790016600.txt,Labor Union,organization,1
GDSC001790016600.txt,Texas Court of Criminal Appeals,organization,2
GDSC001790016600.txt,State,organization,6
GDSC001790016600.txt,Milk Control Commission,organization,1
GDSC001790016600.txt,Trustee Board,organization,1
GDSC001790016600.txt,Normal High School,organization,1
GDSC001790016600.txt,Associate Justice Supreme Court,organization,1
GDSC001790016600.txt,Court,organization,3
GDSC001790016600.txt,American Dental Association,organization,1
GDSC001790016600.txt,American Civil Liberties Union,organization,1
GDSC001790016600.txt,U. S.,organization,2
GDSC001790016600.txt,State Commission of Human Relations,organization,1
GDSC001790016600.txt,Party,organization,1
GDSC001790016600.txt,Eagle,organization,1
GDSC001790016600.txt,Fisk University,organization,1
GDSC001790016600.txt,Alabama Democratic Party,organization,1
GDSC001790016600.txt,Alabama Alcoholic Beverage Control Board,organization,1
GDSC001790016600.txt,National Student,organization,1
GDSC001790016600.txt,State Sovereignty Commission,organization,1
GDSC001790016600.txt,Department of Agriculture,organization,1
GDSC001790016600.txt,District Court,organization,8
GDSC001790016600.txt,s Association,organization,1
GDSC001790016600.txt,Alabama,organization,1
GDSC001790016600.txt,Brown Printing Co.,organization,1
GDSC001790016600.txt,Indiana Military Service,organization,1
GDSC001790016600.txt,School of Dentistry,organization,1
GDSC001790016600.txt,National Democratic Party of Alabama,organization,9
GDSC001790016600.txt,The American Association of University Professors,organization,1
GDSC001790016600.txt,Democratic Party,organization,3
GDSC001790016600.txt,Housing Advisory Committee,organization,1
GDSC001790016600.txt,United Bonding Insurance Co.,organization,1
GDSC001790016600.txt,District Court for the Middle District of Alabama,organization,1
GDSC001790016600.txt,Office TELEPHONE Home,organization,1
GDSC001790016600.txt,North Alabama Bonding Services,organization,1
GDSC001790016600.txt,Southern Elections Fund,organization,1
GDSC001790016600.txt,National Demociatic Party of Alabama,organization,1
GDSC001790013200.txt,Mississippi,organization,1
GDSC001790013200.txt,Farm Centers International,organization,1
GDSC001790013200.txt,Rural New Town,organization,2
GDSC001790013200.txt,ASCS,organization,45
GDSC001790013200.txt,Labor,organization,1
GDSC001790013200.txt,Hartwick Building,organization,1
GDSC001790013200.txt,South West Alabama Farmers Cooperative Association,organization,1
GDSC001790013200.txt,N. University Dr.,organization,1
GDSC001790013200.txt,National Observer,organization,1
